StudentID,Name,Gender,Age,ClassSection,SubjectStream,PreviousGrade,AttendanceRate,StudyHoursPerWeek,ExtracurricularActivities,ParentalSupport,InternetAccess,FamilyIncomeLevel,SleepHours,CommuteTimeMinutes,DisciplinaryActions,AssignmentsCompleted,FinalGrade,Study Hours,Attendance (%),Online Classes Taken
403,Student_403,Female,16,D,Science,75.05243699718183,94.48563323730396,13.719919492476407,0,High,No,Middle,4.887174089000155,57,1,9,69.88652362337379,14.923470641820227,94.61109128098998,True
404,Student_404,Male,15,D,Commerce,75.46980593764742,90.75162648532051,15.37006933804368,0,Medium,Yes,High,9.68860309799609,27,0,5,67.39191097397311,17.81525795705842,88.66102844196077,True
405,Student_405,Male,16,A,Arts,70.49934528520757,92.96838148644652,27.040712541791223,0,Medium,No,High,4.814348766521393,49,0,12,71.38216962864628,26.50882659303675,96.34565203354283,True
406,Student_406,Female,15,D,Commerce,81.22849932347499,78.94563929144431,25.04276631074209,2,Medium,No,High,4.755356938816312,31,0,13,52.846895157391245,24.22443740663676,79.31479165112064,False
407,Student_407,Male,16,B,Commerce,64.32379570617405,73.62551466606524,9.202512578434414,0,Low,Yes,Low,9.649675389950346,53,1,5,60.52350645400058,9.873257698062996,72.94918528381424,False
408,Student_408,Male,17,B,Commerce,73.57620514978707,,21.97839450727505,3,Low,No,High,8.599347291606218,21,1,12,71.1071386148445,23.75216988378052,95.9621485847676,False
409,Student_409,Female,16,D,Commerce,76.20295631711899,82.41856128926291,21.86837932694955,0,Medium,No,High,7.727260511839272,52,0,14,65.75463558166955,21.955475071986204,85.49903807602408,True
410,Student_410,Male,15,B,Arts,80.14438834058748,82.99333586835962,10.11042026748429,0,Medium,Yes,Low,6.925118503819789,25,1,16,80.29688325647561,11.98198870527402,82.20636507946224,True
411,Student_411,Female,16,C,Science,82.11614878088889,,21.912665862529163,3,High,No,Low,6.641193973907119,54,0,6,69.74120238124942,22.94775337224216,98.71374598919844,True
412,Student_412,Male,15,C,Commerce,63.75357908162131,89.44984007520527,26.227591510475317,3,High,No,Low,6.023760962508492,44,1,8,61.3372659365446,25.92576829363718,88.03511596513566,True
413,Student_413,Female,16,B,Arts,59.65885829264378,88.64710217665287,10.264731162533517,1,High,No,Low,6.575435238586876,35,0,17,71.42160249615522,11.109734417121876,90.81401862800108,False
414,Student_414,Female,17,D,Commerce,87.7767682189851,100.0,11.49498307391442,0,High,Yes,Low,6.928876928453917,7,0,19,70.77898224275135,10.842742887012816,100.62128854102708,True
415,Student_415,Male,17,A,Science,78.32314011979592,79.85185415695885,23.105968801061017,2,High,Yes,Low,4.938325162090868,21,0,19,64.16257072811031,23.46386891096017,76.99958919120698,True
416,Student_416,Male,16,D,Arts,67.51513463443446,92.4227210246499,18.62897186495389,0,Low,No,Middle,5.769657226041316,54,0,6,64.25451274530246,17.019233147707038,92.16179273176974,False
417,Student_417,Female,16,A,Arts,90.51151975522524,85.45610499917667,20.30885765143714,0,High,No,Middle,3.8321226267037063,30,0,6,80.41913704149512,20.206622705785485,78.88429624997326,True
418,Student_418,Female,16,D,Science,,87.14873823090606,19.04353529840298,3,High,Yes,Middle,7.11689117815047,27,0,14,69.38241799821326,20.543069029321018,84.91661870781051,True
419,Student_419,Female,15,B,Arts,86.79297184063826,97.22774741130026,19.344175525568865,1,Medium,Yes,Middle,7.11715180162649,10,0,7,68.03158049233328,20.494895877722477,92.49432819552132,True
420,Student_420,Male,16,C,Science,75.67518481410109,89.06268605031698,9.041167230133505,0,Low,No,High,9.66777315439777,32,1,18,62.90553600784562,9.972429852183511,95.055186329856,False
421,Student_421,Male,16,D,Arts,95.60747924881989,89.30636863239707,23.28390623972869,2,High,Yes,Low,7.563332383048838,12,2,12,75.30462764619543,23.71512575225092,84.60827678434723,True
422,Student_422,Male,15,A,Arts,92.55340842443204,93.5800586984784,24.01753995456664,0,High,No,High,6.165936899626933,59,1,8,78.65229301872307,24.257309029135833,101.33743058013236,False
423,Student_423,Male,17,C,Science,72.51035851520926,82.08037816365692,-3.0,2,High,No,Low,6.6994674974504,49,1,11,66.77200759491396,13.723069882494231,83.62321676166236,True
424,Student_424,Female,16,A,Science,84.71570950954356,78.28632266128795,16.739138301116824,3,Medium,Yes,Low,7.730233468766652,12,0,16,71.90991662665334,16.430010241558918,76.7297211574289,False
425,Student_425,Female,16,B,Arts,81.45375949585147,76.64152644783174,7.813354984665667,1,Medium,Yes,High,7.341418939817503,23,1,14,53.737932277893776,8.087278660163761,79.06060674969422,False
426,Student_426,Female,17,C,Arts,88.68631557532349,69.26914728499199,20.08552853610701,0,Medium,No,Middle,7.867428878817397,42,1,7,76.05662409952632,18.3989232924966,67.33560312751334,False
427,Student_427,Female,17,A,Science,65.35076539419896,100.0,20.432344650284865,1,High,No,High,7.565567160306903,33,0,14,68.4035491261345,17.80471077510004,95.77135335877718,True
428,Student_428,Male,15,D,Science,81.8605145999844,76.17433307422654,16.626853898004136,0,Medium,Yes,High,6.6210336022149985,27,1,16,76.10738631122138,18.320103018419307,76.41154387885302,True
429,Student_429,Female,16,B,Arts,85.58424486849587,83.22997101131382,23.746120159223015,2,High,No,Low,6.1963100633905,51,0,18,75.39762689687605,23.822377949137778,85.33018910029254,False
430,Student_430,Female,16,B,Arts,57.41260513576886,82.78549360088863,14.995536614120358,1,Low,Yes,Low,6.115656694060051,36,0,19,63.69965719625754,15.310505535257033,86.6207262866743,False
431,Student_431,Male,15,B,Arts,63.16741487334225,87.45925358247281,20.3876355553616,0,High,Yes,Low,5.612093073066912,14,0,18,64.93155514691111,21.22107578955391,88.95244391114979,True
432,Student_432,Male,17,D,Science,54.607678222398995,91.52589770031436,10.882013967847309,3,Medium,Yes,Middle,5.376821074338212,31,0,17,65.68847863018112,9.40876354211991,89.93786112930638,False
433,Student_433,Female,15,D,Arts,72.30593165555442,91.88378790687796,16.858687094754572,2,Low,Yes,High,9.757695896293711,53,0,15,70.48446875290706,16.25344340366063,96.04261615312042,True
434,Student_434,Male,17,C,Commerce,82.17542255795962,80.33538049144849,-3.0,1,High,Yes,High,7.187065227469083,5,0,18,67.74265121505206,18.209975859363283,83.82430797015661,True
435,Student_435,Female,15,D,Science,90.02357052096028,83.66302628970871,18.35184753224565,0,Low,No,Middle,6.767047823337498,43,1,7,88.55188833674661,17.61886443732805,84.47007887302334,False
436,Student_436,Male,17,C,Arts,75.74094780419775,87.2606396039064,14.782838426999849,1,Low,Yes,High,6.256173525740641,33,0,6,72.78397476349006,14.38405548382956,90.89297284437689,False
437,Student_437,Male,15,B,Science,91.28615545571292,150.0,16.211164425969994,0,Low,Yes,High,7.643318663996399,49,0,17,77.51779064673863,15.206932178466722,89.56490192348605,True
438,Student_438,Female,17,C,Commerce,61.19898541785109,97.85876460815994,21.95628302864904,2,High,Yes,Low,8.80549582908411,7,1,16,56.05239998960414,20.845001688928047,96.22801278787874,True
439,Student_439,Male,17,A,Science,57.96617560644845,88.927799613106,14.379414576570696,3,Medium,Yes,Middle,8.08489671438361,55,0,10,50.16331108895717,16.03763660508387,86.228766566257,True
440,Student_440,Female,17,B,Arts,74.44452301103381,90.87902228839856,7.360537395567924,2,High,Yes,Low,,51,0,10,67.8607263050721,3.645515061522891,89.16095471711465,False
441,Student_441,Male,17,B,Commerce,78.84065448939307,90.3030501493393,27.497503425232523,1,Medium,Yes,Middle,6.120206826724032,41,1,5,72.9566307600384,26.811982695454223,86.25410005944177,True
442,Student_442,Male,17,C,Commerce,74.67305251905907,94.3877908598826,25.288724472142917,1,High,Yes,Low,,35,0,11,66.71881173936883,25.626839686087905,96.16143521373267,False
443,Student_443,Male,16,B,Arts,54.325578999601234,86.44817246962965,9.246423829366288,0,High,No,High,6.139932832211561,15,0,16,55.86291355404116,11.79161047747672,81.61846286559859,False
444,Student_444,Male,17,D,Arts,74.10879960487212,,21.138246831471164,2,High,No,Middle,7.160547098204863,26,0,18,73.99572752591963,19.4354087976385,78.42038711856833,True
445,Student_445,Male,16,A,Arts,61.95530499495147,88.19750361402113,13.982151376691942,0,Medium,No,Middle,8.908886512087316,22,1,18,64.75344994159741,12.02364435613758,86.18095870550067,False
446,Student_446,Female,17,C,Science,81.69672548830039,79.78914484966536,,2,High,No,Low,7.659105767355762,39,0,8,61.08473554405427,17.290772809994262,83.86526824619784,False
447,Student_447,Male,16,C,Science,78.66598246096848,80.77106654600195,18.76534477408096,1,Low,Yes,Middle,9.440071548994077,10,0,17,66.59257277267187,19.81790286926529,73.0999516510406,False
448,Student_448,Female,16,B,Science,65.60120213672644,89.69091215004075,,0,High,No,High,6.5672145843247876,7,2,15,57.59430322745422,15.781481393020105,88.53534926692926,False
449,Student_449,Male,15,D,Arts,69.86133082663306,150.0,12.29740600648162,0,Low,Yes,High,5.78955841897443,9,0,16,63.34197652939793,10.13345249996185,91.02723332420032,True
450,Student_450,Female,17,B,Arts,,85.1701726138885,12.856753686102444,2,Medium,No,High,7.768192730041418,13,0,7,57.63783308534961,13.006090082502396,89.2302373816531,True
451,Student_451,Male,15,B,Science,74.37320902726829,87.47066410079171,11.502848507112546,3,Medium,No,Low,7.1782875448342285,32,1,17,62.62367715836813,13.83000515594648,92.5077384963032,False
452,Student_452,Female,15,C,Commerce,84.55142320501238,98.6177195570819,12.009066750617333,2,High,Yes,Middle,7.484053379747001,23,1,17,66.10446090192715,12.405787352227035,91.58548286503375,False
453,Student_453,Female,17,B,Science,,86.92602543590854,16.596930259703868,3,High,Yes,Low,7.259830244449747,32,0,12,61.138808021167385,16.84376709564684,89.5236101109099,False
454,Student_454,Male,15,A,Commerce,80.04046515517844,100.0,12.70544006533549,2,High,No,High,6.273348439972786,31,0,6,68.9173709511488,13.04255324470875,103.20606206097672,False
455,Student_455,Male,17,B,Arts,69.69742381627559,89.52407716505235,21.09231239427572,1,Low,No,Middle,7.293604071655,17,1,13,46.88298105149389,21.71406647512002,90.50113074068484,False
456,Student_456,Male,15,B,Arts,67.07127167737656,70.91389792675346,25.923476932015564,0,Medium,No,High,,42,0,17,73.33881876237824,24.02282458991281,72.67838785498952,True
457,Student_457,Female,17,C,Science,73.92969640045442,91.02673296883626,13.519680551779745,2,Low,No,Middle,8.614161561852931,47,0,12,74.05380695364241,13.17179454860931,92.57489801316297,True
458,Student_458,Female,17,B,Science,64.64757677580626,88.04926707906222,18.436427003212263,1,Low,Yes,Middle,6.265725101221943,57,1,12,59.97989920025177,18.16679280359765,90.65779252506258,True
459,Student_459,Male,17,D,Arts,69.46350694652818,95.31802203266196,19.9981106618176,2,High,No,Low,7.346508897595728,25,1,17,67.4491060387401,19.27290713185135,92.04062091123292,True
460,Student_460,Male,16,C,Science,63.02122107411152,90.38545081015968,19.832013625515646,0,High,No,Middle,9.21566662432238,31,0,7,54.97689524764264,20.86119603867645,93.98693384347972,False
461,Student_461,Female,15,B,Arts,94.6472513291639,83.89235212812982,17.455731607496524,2,Low,No,High,6.2981638764107135,50,0,17,87.0046763302908,16.504741412611754,84.5203911358161,False
462,Student_462,Female,16,A,Arts,75.35263551971728,75.20561410968507,21.456094510158337,3,Low,No,Middle,6.025830400851173,10,0,8,76.86159741082105,20.916141878022145,75.65361562899447,True
463,Student_463,Male,15,A,Commerce,68.00274492007415,83.3278139417118,19.893493716083945,0,High,No,High,8.191604445953306,42,0,6,63.99692461936981,18.003234695102652,85.027688789435,True
464,Student_464,Female,15,C,Science,77.13979910734221,78.1958363663256,9.574025466036211,3,High,Yes,Low,,53,0,6,70.59640474398077,10.1414913054975,74.38352999983697,True
465,Student_465,Male,15,C,Arts,73.8767195030917,80.35581240156222,22.214936386335637,1,Low,Yes,High,5.744535877401834,15,0,8,66.62745481235214,23.62779082897717,75.695485847314,False
466,Student_466,Male,16,B,Science,72.79030400466777,89.70862723536487,-3.0,1,High,Yes,Middle,4.9008091045637325,51,0,10,59.08377382496988,21.78221424719702,89.34553074845624,False
467,Student_467,Male,15,D,Commerce,81.14166700043425,98.35923603481125,12.42028337492851,2,High,Yes,High,7.317334153444521,45,0,9,69.88580908738243,13.631368990909364,102.98985282895364,False
468,Student_468,Female,16,B,Commerce,82.57507710047305,88.15737223858385,17.227627012685613,3,Low,Yes,High,6.3721043532026105,57,1,19,72.03780740836653,17.007191849529818,84.60122435248239,True
469,Student_469,Female,17,A,Science,69.69498852389472,75.43293550371853,21.099973956866418,3,Low,No,Middle,4.47388561805738,21,0,5,58.742809532603815,17.308799901779906,75.95839882571795,True
470,Student_470,Female,15,D,Science,69.2418175935532,88.55682134576112,15.74411708252383,0,Medium,Yes,High,5.969196214227303,43,0,17,62.915532313681965,15.66684408046712,86.40676962195289,False
471,Student_471,Female,15,D,Arts,72.24948302848355,94.5730518931652,23.43786828659607,3,Low,Yes,Middle,7.903914722551862,11,0,14,68.59013361570132,23.174511472820008,92.02011660540636,False
472,Student_472,Male,17,D,Commerce,51.980788352644154,80.12173676544494,31.183234967716164,3,High,No,Low,6.7728839336335085,34,1,5,55.737851963373295,31.33772836735869,81.62398186337546,False
473,Student_473,Female,17,B,Commerce,59.84808937801448,83.92786266661666,12.284083804190104,0,Low,Yes,High,,25,1,19,57.898900438063905,12.663861956900991,86.20598916478502,True
474,Student_474,Male,15,A,Commerce,88.66874267444524,85.11750555783358,8.713732381077351,0,Low,Yes,Low,3.8691438843718906,5,0,10,64.71843654921027,7.687850093053139,82.75485115094392,False
475,Student_475,Male,17,C,Science,91.44967713501283,78.72081349534209,18.822911573629256,3,Low,Yes,High,9.006988557230724,29,0,7,68.44505996150332,21.029884040269177,82.88256426324243,False
476,Student_476,Male,16,B,Arts,72.50963960443622,90.18624347075088,21.32937503075686,2,Medium,Yes,High,6.484144930350717,36,2,7,59.226770122544934,21.23013270004849,91.45375435022848,True
477,Student_477,Female,16,C,Science,80.76556963055766,84.03241481113774,15.614801756931389,0,Medium,No,Low,6.267367996065429,12,1,11,75.07127068296674,15.315306245651763,83.30738091759792,False
478,Student_478,Male,15,D,Science,78.11250154543536,88.35625955125622,25.719563979926207,0,High,No,High,4.67320924502762,9,1,17,57.02033631211769,26.836358392378312,89.39881365897202,False
479,Student_479,Male,16,D,Science,100.0,77.9000625775832,8.968365201660507,3,Medium,Yes,High,7.697622773714139,34,0,17,82.66202904516707,8.996175119594058,84.00910512155185,False
480,Student_480,Female,16,B,Arts,86.19574911434577,81.50033359741272,21.15751173818967,3,Low,No,Low,4.2598570090096395,55,0,5,80.79074806624311,25.006274227056267,83.76092585071477,False
481,Student_481,Male,15,A,Science,,90.77905086262216,13.36483507544664,0,Medium,Yes,High,8.226855466896875,12,3,5,64.8029205010851,13.049973388784698,88.68296005684574,True
482,Student_482,Female,17,D,Commerce,65.44459559399574,,27.31626743724378,3,Low,No,Middle,4.729953902437359,53,0,18,45.87036064854894,27.843990613614626,81.9612122974348,False
483,Student_483,Female,15,C,Commerce,58.93553679742428,98.81571080986724,28.95509211900871,0,Medium,No,High,4.966441059644634,23,2,17,62.55498141268666,27.83136313670812,99.20951742338175,True
484,Student_484,Female,16,C,Commerce,77.03463635867223,81.80291051508318,12.400060473299911,2,Medium,No,High,5.2131780749759775,48,0,14,65.12100638014373,13.705863787857291,83.79898087801804,False
485,Student_485,Male,15,B,Arts,67.43649254715697,,13.70265718454852,2,Medium,No,High,5.926075048909754,59,0,7,55.92913262275478,14.16573477583928,87.51612096862277,True
486,Student_486,Female,15,C,Science,60.77746290402326,92.46072665498473,22.15752732187881,0,Low,No,Low,8.413113911649251,34,2,18,59.20953535312923,21.649075245643804,98.14669838184123,False
487,Student_487,Female,16,A,Arts,68.53427115757474,73.65307413653575,14.677216101262912,0,Medium,No,Middle,9.25593480043248,19,2,12,69.24476983261246,13.368558953360395,72.97301485043224,False
488,Student_488,Female,16,D,Science,64.18451996385605,,16.72753269240657,1,Low,No,Middle,6.081109676589959,40,0,5,61.0338519266168,14.763399243004583,65.72381241187341,True
489,Student_489,Female,15,C,Commerce,91.87141635072564,72.79474948343925,17.15233052325446,1,Low,No,High,6.930155348040902,59,0,14,65.19493238158785,17.78040236156815,73.438335191931,False
490,Student_490,Male,16,C,Science,83.81639756949451,95.10067282741744,5.481961062814062,3,High,No,Low,7.734875963608767,48,0,17,61.150398243165,3.401641857023521,93.77729722982912,False
491,Student_491,Female,16,D,Science,74.92027358683383,80.58513483286043,16.916973523434578,3,Medium,No,Low,6.506031454399142,31,0,8,62.89345938349845,18.87968477723482,76.0730418624139,True
492,Student_492,Male,16,B,Science,,100.0,,0,High,No,Middle,7.676136440939494,17,1,13,76.08457829979528,10.96736548096241,97.88942805499866,False
493,Student_493,Female,16,C,Arts,75.77368307647619,150.0,14.041263065601369,0,High,Yes,Low,6.993880792743953,18,0,18,68.06619463244219,13.773700686188958,79.41085530620893,False
494,Student_494,Male,16,B,Science,66.38715798671737,86.47641042557629,25.66179202081289,1,Low,No,High,6.619810181865203,41,0,8,60.78930189350436,24.339480112702137,89.89582307432775,False
